character;dialogue;class;pos_value;neg_value
HAN;No. Well wait. This is interesting. Lando.;neu;0.6593689763952192;0.3406310236047808
HAN;"Lando is not a system, he is a man. Lando Calrissian. He is a card player, gambler, scoundrel. You would like him.";pos;0.957558464100865;0.04244153589913502
HAN;"Bespin. It's too far, but I think we can do it.";neu;0.46111807128340937;0.5388819287165907
HAN;"Yes, a Tibanna gas mine. Lanot deceived anyone. We've come a long way, Lando and I.";pos;0.8895262049010215;0.11047379509897848
HAN;"No. But he has no love for the Empire, I can tell you that.";pos;0.7703533648223345;0.22964663517766548
HAN;"Here we go, Chewie. Wait. Let go!";neu;0.2964079587240412;0.7035920412759589
HAN;"No, I don't have a landing clearance. I'm trying to reach Lando Calrissian.";pos;0.9224797494870366;0.0775202505129634
HAN;Wow! Wait a minute! Let me explain.;neg;0.0685950579467023;0.9314049420532977
HAN;"Well, that was a long time ago. I'm sure he forgot about that.";neg;0.19180146248056712;0.8081985375194329
HAN;Thank you.;neu;0.5060896287777378;0.4939103712222622
HAN;"There's nothing to worry about. We're back, Lando and I.";neu;0.6871241876358091;0.31287581236419093
HAN;"Well, what would you like?";neu;0.4857397375176792;0.5142602624823208
HAN;"Look, don't worry. Everything will be fine. Trust me.";neu;0.5774395202509408;0.4225604797490592
HAN;"See? My friend. Keep your eyes open, ok?";neu;0.6999372096885144;0.30006279031148564
HAN;Ahh... repairs. I thought you could help me.;neg;0.0706843108901092;0.9293156891098908
HAN;"Your ship? Hey, remember, you lost it to me fairly.";neu;0.4812966258270889;0.5187033741729111
HAN;"Alright, alright, you old smoothie.";neu;0.37331192391861445;0.6266880760813855
HAN;Hyperdrive.;neg;0.2499999999999997;0.7500000000000003
HAN;Good.;neu;0.5042265426880812;0.4957734573119188
HAN;How is the gas mine? Is it worth it to you?;neu;0.5852196856496962;0.4147803143503038
HAN;"You. Listen to you - you seem like a businessman, a responsible leader. Who would have thought that, huh?";neu;0.42204370562839677;0.5779562943716032
HAN;Yes.;neu;0.43488372093023253;0.5651162790697675
HAN;The ship is almost ready. Two or three more things and we're in great shape.;pos;0.7586068350801357;0.2413931649198643
HAN;Relax. I'll talk to Lando and see what I can find out.;pos;0.8295969726393423;0.1704030273606577
HAN;"Well, I don't trust him either. But he's my friend. Besides, we'll be leaving soon.";neu;0.5715658736194619;0.4284341263805381
HAN;Where? Did you find it in a pile of garbage?;neg;0.08720493204579578;0.9127950679542042
HAN;Lando has people who can fix it.;neu;0.6994160738974685;0.3005839261025315
HAN;No. No problem. Why?;neu;0.32242672290713803;0.677573277092862
HAN;Aren't you afraid the Empire will find out about this little operation and shut it down?;pos;0.8116503025000101;0.18834969749998987
HAN;I'm sorry too.;neu;0.3393144248630254;0.6606855751369747
HAN;I feel terrible.;neu;0.2884877849051456;0.7115122150948544
HAN;They never asked me any questions.;neu;0.5193975853156485;0.4806024146843515
HAN;"Get out of here, Lando!";neu;0.6878511860663356;0.31214881393366445
HAN;For you?;neu;0.4947977822876562;0.5052022177123439
HAN;Luke?;neu;0.5322580645161291;0.4677419354838709
HAN;"Perfect. You fixed us all very well, didn't you? My friend!";pos;0.855292273280506;0.14470772671949395
HAN;"Yes, you are a true hero.";neu;0.5861106171293826;0.4138893828706174
HAN;What's going on... friend?;neu;0.4886301459173192;0.5113698540826808
HAN;"Stop, Chewie, stop! Can you hear me? Stop!";neu;0.4627810205984321;0.5372189794015678
HAN;"Chewie! Chewie, this won't help me. Hey!";neu;0.38990027089696166;0.6100997291030383
HAN;Save your strength. There will be another time. The princess - you have to take care of her. Did you hear me?;neu;0.540120157332617;0.459879842667383
HAN;I know.;neu;0.47609561752988055;0.5239043824701195
LUKE;"Echo Three to Echo Seven. Han, old friend, do you read me?";neu;0.6918613298506348;0.30813867014936525
LUKE;"Well, I've finished my circle. I don't get any life readings.";pos;0.9501250428060132;0.049874957193986824
LUKE;Alright. See you soon. There's a meteorite that hit the ground near here. I want to check it out. It won't be long.;neg;0.03810693905371381;0.9618930609462862
LUKE;"Hey, steady girl. What's the matter? Do you smell something?";neu;0.5090162926638616;0.4909837073361384
LUKE;Aaargh!;neu;0.5;0.5
LUKE;Ben?;neu;0.6428571428571429;0.3571428571428571
LUKE;Dagobah System?;neu;0.601063829787234;0.39893617021276595
LUKE;Ben...Ben.;neu;0.6428571428571429;0.3571428571428571
LUKE;Ben...Ben...;neu;0.6428571428571429;0.3571428571428571
LUKE;Dagobah System...;neu;0.601063829787234;0.39893617021276595
LUKE;Dagobah...;neu;0.5;0.5
LUKE;Yoda...;neu;0.6818181818181814;0.31818181818181857
LUKE;Thanks to you.;neu;0.5915804252397183;0.4084195747602817
LUKE;"Well, forget about the heavy equipment. There's plenty of time to get the smaller modules into the transports.";pos;0.9491076357264288;0.050892364273571244
LUKE;Thanks.;neu;0.5990990990990991;0.4009009009009009
LUKE;"Chewie, take care, ok?";neu;0.47164101330768005;0.52835898669232
LUKE;Yes.;neu;0.43488372093023253;0.5651162790697675
LUKE;You too.;neu;0.47956127650999236;0.5204387234900076
LUKE;"Like new, Dack. How about you?";neu;0.48547914672592535;0.5145208532740746
LUKE;I know what you mean.;neu;0.40429867956665416;0.5957013204333459
LUKE;Echo station Five-Seven. We're on our way.;neu;0.598242035871592;0.40175796412840803
LUKE;"Alright guys, hold on tight now.";neu;0.354661579956297;0.645338420043703
LUKE;"Firm, Dack. Delta of the attack pattern. Go now!";pos;0.9254725025488386;0.07452749745116138
LUKE;"Alright, I'm coming in.";neu;0.38235294117647034;0.6176470588235297
LUKE;"Hobbie, are you still with me?";neu;0.536701604633054;0.46329839536694595
LUKE;This armor is too strong for blasters.;pos;0.8241186483574056;0.17588135164259444
LUKE;"Rouge Group, use your harpoons and tow lines. Go for the legs. It might be our only chance to stop them. All right, wait, Dack.";neu;0.48855331706713495;0.511446682932865
LUKE;"Hold on. Hold on, Dack. Get ready to shoot that towline.";neu;0.5234709400197013;0.4765290599802987
LUKE;Dack? Dack!;neu;0.5;0.5
LUKE;Rouge Three.;neu;0.5095744680851064;0.4904255319148936
LUKE;"Wedge, I lost my gunner. You'll have to make that shot. I'll cover you. Place your harpoon. Follow me on the next pass.";pos;0.8166882939725714;0.18331170602742863
LUKE;"Firm, Rouge Two";neu;0.5663653735327121;0.4336346264672879
LUKE;"I see, Wedge. Good job.";pos;0.8362118047171447;0.16378819528285526
LUKE;"Rouge Two, are you okay?";neu;0.4674610923193339;0.5325389076806661
LUKE;Let's put the harpoon in. I'll cover you.;neu;0.44344681351187654;0.5565531864881235
LUKE;"Watch out for the crossfire, guys.";neu;0.4478898879043457;0.5521101120956543
LUKE;Stay steady and low.;neu;0.7391110311568085;0.26088896884319146
LUKE;"Hobbie, I got hit!";neu;0.3855260610753521;0.6144739389246479
LUKE;Artoo! Get her ready for takeoff.;neu;0.5447274142299736;0.4552725857700264
LUKE;"Don't worry, Artoo. We're going, we're going.";neu;0.49780662083936345;0.5021933791606366
LUKE;"There's nothing wrong, Artoo. I'm just setting a new course.";neu;0.4501271106686471;0.5498728893313529
LUKE;Let's not regroup with the others.;neu;0.6299637565900299;0.3700362434099701
LUKE;We're heading to the Dagobah system.;neu;0.745393665462125;0.25460633453787496
LUKE;"Yes, Artoo?";neu;0.43488372093023253;0.5651162790697675
LUKE;Alright. I'd like to keep it in manual control for a while.;neu;0.3585404365157193;0.6414595634842807
LUKE;"Yes, that's it. Dagobah.";neu;0.4361354591111531;0.563864540888847
LUKE;"No, I won't change my mind about it. I'm not taking any cities or technology. Massive lifeform readings, though. There's something alive down there...";pos;0.8805294217481326;0.11947057825186735
LUKE;"Yes, I'm sure it's perfectly safe for droids.";pos;0.90368779478932;0.09631220521067996
LUKE;"I know, I know! All the scopes are dead. I can't see anything! Just wait, I'll start the landing cycle...";neu;0.4222962844118389;0.577703715588161
LUKE;"No Artoo, stay there. I'll take a look.";neu;0.4947854858478032;0.5052145141521969
LUKE;Artoo?;neu;0.5;0.5
LUKE;Artoo! Where are you?;neu;0.5027215453231696;0.4972784546768304
LUKE;Artoo! Be more careful.;neu;0.7196743988082567;0.2803256011917433
LUKE;Artoo -- this way!;neu;0.516437508069421;0.483562491930579
LUKE;Artoo!;neu;0.5;0.5
LUKE;Oh no! Are you okay? Come on. You're lucky you don't taste too good. Anything broken?;neu;0.3207471180128013;0.6792528819871987
LUKE;"If you're saying coming here was a bad idea, I'm starting to agree with you. Oh, Artoo, what are we doing here? It's like... something out of a dream, or, I don't know. Maybe I'm just freaking out.";neg;0.09375504284787425;0.9062449571521257
LUKE;Ready for some energy? Okay. Let's see now. Put that there. Ready.;neu;0.5000663582211642;0.4999336417788358
LUKE;Now all I have to do is find this Yoda... if he even exists.;neu;0.7107219186725234;0.28927808132747657
LUKE;Still... there's something familiar about this place. I feel like... I don't know...;neu;0.6338137957999297;0.3661862042000703
LUKE;Like we're being watched!;neu;0.4942876612342187;0.5057123387657814
LUKE;I'm looking for someone.;neu;0.41540402796484693;0.584595972035153
LUKE;Right.;neu;0.5505902192242832;0.4494097807757168
LUKE;I don't think so. I'm looking for a great warrior.;neu;0.3946571664054963;0.6053428335945037
LUKE;Put that down. Hey! That's my dinner.;neu;0.37865726495490404;0.621342735045096
LUKE;"Listen buddy, we didn't want to land in that puddle, and if we could get our ship out we would, but we can't, so why don't you...";neu;0.6034722061993946;0.39652779380060543
LUKE;"Hey, you could have broken that. Don't do that. Ohhh...you're making a mess. Hey, give me that!";neg;0.06570728828286178;0.9342927117171382
LUKE;I don't want your help. I want my lamp back. I'm going to need it to get out of this slimy quagmire.;pos;0.8026863422414984;0.19731365775850163
LUKE;"Oh, Artoo, let him have it.";neu;0.4610499364778422;0.5389500635221578
LUKE;Artoo!;neu;0.5;0.5
LUKE;"Now are you going to move on, little friend? We have a lot of work to do.";neu;0.46885216308702565;0.5311478369129743
LUKE;"I'm not looking for a friend, I'm looking for a Jedi Master.";pos;0.884252604025793;0.11574739597420702
LUKE;Do you know him?;neu;0.5054784140331426;0.49452158596685736
LUKE;"Stay here and take care of the camp, Artoo.";neu;0.44810524473488583;0.5518947552651141
LUKE;"Look, I'm sure it's delicious. I just don't understand why we can't see Yoda right now.";pos;0.8409818237594364;0.15901817624056358
LUKE;How far is Yoda? How long will it take to get there?;neu;0.6930637034860602;0.30693629651393983
LUKE;"Mainly because of my dad, I think.";neu;0.5236226485186827;0.4763773514813173
LUKE;"Oh, come on. How can you meet my father? You don't even know who I am. Oh, I don't even know what I'm doing here. We're wasting our time. .";neg;0.1225778607624172;0.8774221392375828
LUKE;"Yoda! I'm ready. I... Ben! I can be a Jedi. Ben, tell him I'm ready.";pos;0.9628473698235657;0.03715263017643433
LUKE;But I learned so much.;neu;0.5532643114444696;0.44673568855553036
LUKE;I won't fail you - I'm not afraid.;neu;0.5528860474751658;0.4471139525248342
LUKE;Vader. Is the dark side stronger?;pos;0.9427755968104667;0.05722440318953326
LUKE;But how am I going to tell the good from the bad?;neu;0.3475083296182253;0.6524916703817747
LUKE;But tell me why I can't...;neu;0.4557260930943041;0.5442739069056959
LUKE;Is there someone something wrong here.;neu;0.3305328814080431;0.669467118591957
LUKE;"I feel cold, death.";neu;0.7082669089759348;0.2917330910240652
LUKE;What's in there?;neu;0.4734643636157142;0.5265356363842858
LUKE;Oh no. We will never release it now.;neu;0.6257371808734509;0.37426281912654913
LUKE;"Master, moving stones is one thing. This is entirely different.";pos;0.7552402255565466;0.24475977444345343
LUKE;"Alright, I'll try.";neu;0.3902027027027025;0.6097972972972975
LUKE;I can't. It's too big.;neu;0.45384573380593624;0.5461542661940637
LUKE;You want the impossible.;neu;0.42626915518239156;0.5737308448176084
LUKE;I don't...I don't believe it.;neu;0.5549999999999998;0.4450000000000002
LUKE;Han! Read!;neu;0.5926216640502352;0.4073783359497648
LUKE;I saw... I saw a city in the clouds.;neu;0.6031135124177992;0.3968864875822008
LUKE;They were in pain.;neu;0.6737288508327534;0.32627114916724664
LUKE;Future? Will they die?;neu;0.5894493530435658;0.4105506469564342
LUKE;I have to go to them.;neu;0.47876000561718857;0.5212399943828114
LUKE;I can't get the vision out of my head. They're my friends. I have to help them.;neu;0.7280592193353872;0.2719407806646128
LUKE;But Han and Leia will die if I don't.;pos;0.8150499439002084;0.18495005609979165
LUKE;But I can help you! I feel the Force!;neu;0.6925506804252648;0.3074493195747352
LUKE;"But I've learned a lot since then. Master Yoda, I promise to come back and finish what I started. You have my word.";neu;0.7425637082029511;0.25743629179704886
LUKE;And that's why I have to go.;neu;0.380952977113743;0.619047022886257
LUKE;You won't.;neu;0.49219810040705564;0.5078018995929443
LUKE;And sacrifice Han and Leia?;pos;0.884615384615385;0.11538461538461497
LUKE;"I see. Artoo, turn on the converters.";neu;0.5914398908099303;0.4085601091900697
LUKE;I will. And I will come back. I promise.;neu;0.4035312247837417;0.5964687752162583
LUKE;"No, Threepio has them.";neu;0.5172537368127021;0.48274626318729785
LUKE;Hold on. We're almost there.;neu;0.5055358365106407;0.4944641634893593
LUKE;You'll find I'm full of surprises.;neu;0.6259461331706879;0.3740538668293121
LUKE;No!;neu;0.5;0.5
LUKE;I will never join you!;neu;0.557649593451158;0.44235040654884195
LUKE;He told me enough! He told me you killed him.;neu;0.5452493578893278;0.4547506421106722
LUKE;No. No. That's not true! That's impossible!;neu;0.6060476388754519;0.3939523611245481
LUKE;No! No! No!;neu;0.5;0.5
LUKE;"Ben...Ben, please!";neu;0.483788395904437;0.516211604095563
LUKE;Ben. Leia!;pos;0.8239436619718306;0.17605633802816945
LUKE;Listen to me! Read!;neu;0.5588912650106924;0.4411087349893076
LUKE;"Oh, Leia.";neu;0.7222222222222221;0.2777777777777779
LUKE;Dad.;neu;0.5;0.5
LUKE;"Ben, why didn't you tell me?";neu;0.5597669164492951;0.4402330835507049
LUKE;It's Vader.;pos;0.8529411764705878;0.14705882352941224
LUKE;"Ben, why didn't you tell me?";neu;0.5597669164492951;0.4402330835507049
LUKE;"Good luck, Lando";neu;0.6774342161652521;0.3225657838347479
LUKE;I'll meet you at the meeting point on Tatooine.;pos;0.8824993223749926;0.11750067762500738
LUKE;" ""Chewie, I'll be waiting for his signal.""";neu;0.4639394362490884;0.5360605637509116
LUKE;"Take care, you two. May the Force be with you.";neu;0.641484031780882;0.358515968219118
LUKE;Ouch!;neu;0.5;0.5
READ;That's right.;neu;0.5518497757847532;0.44815022421524675
READ;Han!;neu;0.6249999999999998;0.3750000000000002
READ;I thought you decided to stay.;neu;0.3857980471001855;0.6142019528998145
READ;"Han, we need you!";neu;0.5853024367959098;0.41469756320409024
READ;Yes.;neu;0.43488372093023253;0.5651162790697675
READ;Need it? I don't know what you're talking about.;neu;0.40264861571071925;0.5973513842892808
READ;And what exactly should I know?;neu;0.4391656739786;0.5608343260213999
READ;Yes. You are a great help to us. You are a natural leader...;pos;0.8305046303440353;0.16949536965596468
READ;You're imagining things.;neu;0.5073276098086281;0.4926723901913719
READ;I'd rather kiss a Wookiee.;neu;0.4106001936108421;0.5893998063891579
READ;I had nothing to do with it. General Rieekan thinks it is dangerous for any ship to leave the system until we have activated the energy shield.;pos;0.8588789225307921;0.14112107746920788
READ;"I don't know where you get your delusions from, laser brain.";neg;0.06282824169187928;0.9371717583081207
READ;"My...! Why, you stuck-up,...stupid,...scruffy looking...nerf-herder!";neg;0.07921682028117456;0.9207831797188254
READ;"Well, I guess you still don't know everything about women?";neu;0.45340549704653876;0.5465945029534612
READ;Then it can't be one of those creatures that attacked Luke.;neu;0.6886613948379604;0.3113386051620396
READ;What happened?;neu;0.5059252047804484;0.49407479521955155
READ;An imperial probe droid.;pos;0.9500000000000002;0.04999999999999982
READ;"All troop carriers will gather at the northern entrance. Heavy transport ships will leave as soon as they are loaded. Only two fighter escorts per ship. The energy shield can only be opened for a short time, so you'll have to stay very close to your transports.";pos;0.9993553117100606;0.0006446882899393547
READ;"The ion cannon will fire multiple shots to ensure any enemy ships are out of your flight path. When you pass the energy shield, proceed directly to the rendezvous point. Understood?";pos;0.9373909338258775;0.06260906617412254
READ;Good luck.;neu;0.4117811787691304;0.5882188212308697
