character;dialogue;class;pos_value;neg_value
LUKE;Do you know about the Rebellion against the Empire?;pos;0.8300487104892366;0.16995128951076344
LUKE;Have you been in many battles?;neu;0.7056819001193337;0.29431809988066626
LUKE;"Well, my little friend, you have something very good here. Were you on a star cruiser or...";neu;0.5319110655784413;0.46808893442155874
LUKE;What is this?;neu;0.48828429718960176;0.5117157028103982
LUKE;Who is she? She's beautiful.;neu;0.6230223636795389;0.3769776363204611
LUKE;Is there anything else on this recording?;neu;0.5723468806204589;0.4276531193795411
LUKE;Obi-Wan Kenobi? Does he mean old Ben Kenobi?;pos;0.9063114259347393;0.09368857406526065
LUKE;"Well, I don't know anyone named Obi-Wan, but old Ben lives beyond the dune sea. He's kind of a weird old hermit.";neu;0.6510060345782936;0.34899396542170635
LUKE;I wonder who she is. Looks like she's in trouble. I better reproduce the whole thing.;neg;0.21305606471121155;0.7869439352887885
LUKE;"Hm? Oh yeah, well I think you're too small to run away from me if I take this off! Okay.";neu;0.36366758647887837;0.6363324135211217
LUKE;There it is.;neu;0.4809491978609627;0.5190508021390373
LUKE;"Well, wait a minute. Where did she go? Bring her back! Play the entire message.";neu;0.3734037513989734;0.6265962486010266
LUKE;"Alright, I'll be there, Aunt Beru.";neu;0.38799933629236305;0.612000663707637
LUKE;"Well, see what you can do with him. I'll be right back.";neu;0.657040648829973;0.34295935117002696
LUKE;"You know, I think that R2 unit we bought might have been stolen.";neu;0.5061982805836337;0.4938017194163663
LUKE;"Well, I found a recording while I was cleaning it. It says it belongs to someone named Obi-Wan Kenobi.";pos;0.9530560084431532;0.04694399155684681
LUKE;"I thought he might be referring to Ben. Do you know what he's talking about? Well, I wonder if he's related to Ben.";neu;0.5726847954741201;0.4273152045258799
LUKE;But what if this Obi-Wan comes looking for you?;neu;0.48669328773319714;0.5133067122668029
LUKE;Did he know my father?;neu;0.535353337011535;0.464646662988465
LUKE;"Yes sir. I think these new droids will work fine. Actually, I, uh, was also thinking about our agreement on my staying in another season. And if these new droids work out, I want to pass on my application. to the Academy this year.";pos;0.9932307080748106;0.00676929192518938
LUKE;"Of course, there are more than enough droids.";neu;0.7088731485187669;0.2911268514812331
LUKE;But it's a whole year.;neu;0.4960078243527413;0.5039921756472587
LUKE;"Yeah, that's what you said last year when Biggs and Tank left.";neg;0.15044100351690498;0.849558996483095
LUKE;Looks like I'm not going anywhere. I have to finish cleaning these droids.;neu;0.47652954136364806;0.5234704586363519
LUKE;What are you doing hiding there?;neu;0.3963287725374035;0.6036712274625965
LUKE;Oh no!;neu;0.5;0.5
LUKE;How could I be so stupid? He's nowhere to be seen. Damn!;neg;0.09421864850739693;0.9057813514926031
LUKE;It's too dangerous with all the Sand People around. We'll have to wait until morning.;neu;0.35188396834048286;0.6481160316595171
LUKE;"Alright, I'll be there in a few minutes. Dude, I'll get it.";neu;0.27308618918828836;0.7269138108117117
LUKE;You know that little droid is going to cause me a lot of trouble.;pos;0.7868143087222725;0.21318569127772746
LUKE;What do you mean.;neu;0.4275400005908401;0.5724599994091599
LUKE;"Old Ben Kenobi lives this way somewhere, but I don't see how that R2 unit could have gotten this far. We must have lost him. Uncle Owen won't take it very well. .";pos;0.978400119528358;0.021599880471641963
LUKE;Of course. He needs you. He'd probably just disable you for a day or two...;neu;0.255771197716894;0.7442288022831061
LUKE;"Wait, there's something dead ahead in the scanner. Looks like our droid... has stepped on the accelerator.";neg;0.11237352235111778;0.8876264776488823
LUKE;"Hey, wow, where do you think you're going?";neg;0.18370510709615423;0.8162948929038458
LUKE;"Well, come on. It's getting late. I just hope we can get back before Uncle Owen really blows up.";neu;0.6149352050991779;0.3850647949008221
LUKE;"No, he won't try anything.";neu;0.4939813421606982;0.5060186578393018
LUKE;What's wrong with him now?;neu;0.48268993834436796;0.5173100616556321
LUKE;"Sand Person! Or worse! Come on, let's have a look. Let's go.";neg;0.2368269679709292;0.7631730320290708
LUKE;"There are two Banthas down there, but I don't see any... wait a second, they're Sandfolk. I can see one of them now.";neu;0.3717387446503892;0.6282612553496107
LUKE;What happened?;neu;0.5059252047804484;0.49407479521955155
LUKE;"Ben? Ben Kenobi! Boy, am I glad to see you!";pos;0.935077615465214;0.06492238453478605
LUKE;"Ah, this little droid! I think he's looking for his former master... I've never seen such devotion in a droid before... there seems to be no stopping him. He claims to be the property of one. Obi-Wan Kenobi. Is he a relative of yours? Do you know who he's talking about?";pos;0.9627797789583189;0.0372202210416811
LUKE;I think my uncle knew him. He said he was dead.;neu;0.5682805727694948;0.43171942723050516
LUKE;You know him!;neu;0.5054784140331426;0.49452158596685736
LUKE;So the droid belongs to you.;pos;0.8100009040063371;0.18999909599366294
LUKE;... Threepio!;neu;0.5;0.5
LUKE;Can you stand? We have to get out of here before the Sand People return.;neu;0.4195151116578537;0.5804848883421463
LUKE;"No, you're not. What kind of conversation is this?";neu;0.6513995810573874;0.3486004189426126
LUKE;"No, my father didn't fight in the wars. He was a navigator on a spice freighter.";neu;0.5369905292267302;0.4630094707732698
LUKE;Did you fight in the Clone Wars?;neu;0.5375517334966012;0.46244826650339876
LUKE;I wish I had met him.;neu;0.5706581629516418;0.42934183704835815
LUKE;"Sure, go ahead.";neu;0.5071942446043165;0.4928057553956835
LUKE;What is it?;neu;0.49250000000000005;0.5075
LUKE;How did my father die?;neu;0.5164789780031859;0.4835210219968141
LUKE;The Force?;neu;0.6053113984400191;0.39468860155998087
LUKE;I saw part of the message that he was...;neu;0.5206704069468677;0.4793295930531323
LUKE;"Alderaan? I'm not going to Alderaan. I have to go home. It's late, I'm ready for it.";neu;0.7412074158880653;0.25879258411193473
LUKE;I can't get involved! I have work to do! It's not that I like the Empire. I hate it! But there's nothing I can do about it. this now. It's a long way from here.;neu;0.5524822665350985;0.44751773346490153
LUKE;"Oh, God, my uncle. How am I going to explain this?";neu;0.5359948284351168;0.4640051715648832
LUKE;"Look, I can take you to Anchorhead. You can take a shuttle there to Mos Eisley or wherever you go.";neu;0.5346202374790995;0.4653797625209005
LUKE;"Looks like the Sand People did it, all right. Look, here are gaffes, bantha banners. It's just... I've never heard of them hitting something this big before.";neu;0.6767729197828559;0.3232270802171441
LUKE;These are the same Jawas that sold us Artoo and Threepio.;pos;0.8812849093574412;0.11871509064255881
LUKE;Why do imperial troops want to kill Jawas?;pos;0.8176957423932162;0.18230425760678381
LUKE;"If they tracked the robots here, they might have found out who they sold them to. And that would have taken them back home!";pos;0.9727556561960489;0.027244343803951132
LUKE;Uncle Owen! Aunt Beru! Uncle Owen!;pos;0.7787250640811311;0.22127493591886893
LUKE;I want to go with you to Alderaan. There is nothing here for me now. I want to learn the ways of the Force and become a Jedi like my father.;pos;0.9702527263244127;0.02974727367558727
LUKE;About three or four seasons.;pos;0.8294765394672358;0.17052346053276424
LUKE;"Go on, go on. I can't understand how we got past those soldiers. I thought we were dead.";neu;0.5326856188992801;0.4673143811007199
LUKE;Do you really think we're going to find a pilot here who will take us to Alderaan?;neu;0.6857284707192709;0.3142715292807291
LUKE;I'm ready for anything.;neu;0.514933603135902;0.485066396864098
LUKE;What?;neu;0.49250000000000005;0.5075
LUKE;"Listen, why don't you wait by the speeder. We don't want any trouble.";neg;0.12799624328740392;0.8720037567125961
LUKE;I'm sorry.;neu;0.3507462686567164;0.6492537313432836
LUKE;I'll take care of what.;neu;0.4641714951104812;0.5358285048895188
LUKE;Ten thousand? We could almost buy our own ship for that!;neu;0.6181857288210356;0.3818142711789644
LUKE;You bet I could. I'm not that bad of a pilot! We don't have to sit here and listen...;neu;0.3378132538045421;0.6621867461954579
LUKE;It's okay. I'm never going back to this planet again.;neu;0.3945354931450838;0.6054645068549163
LUKE;" ""He says it's the best he can do. Ever since the XP-38 came out, they""";neu;0.5722047625016247;0.42779523749837534
LUKE;What rubbish.;neu;0.409393183707398;0.5906068162926019
LUKE;Why don't you get over them? I thought you said this thing was fast.;neu;0.2668745886205301;0.7331254113794698
LUKE;Are you kidding? At the rate they're gaining...;neu;0.41701356959001196;0.5829864304099881
LUKE;What's that blinking?;neu;0.6191436477492709;0.3808563522507291
LUKE;Are you okay? What's wrong?;neu;0.4064071619897133;0.5935928380102867
LUKE;You mean you control your actions?;neu;0.5548400502993035;0.4451599497006965
LUKE;"You don't believe in the Force, do you?";neu;0.6496109713179188;0.3503890286820812
LUKE;"With the explosion shield down, I can't even see. How am I going to fight?";neu;0.6763710509738008;0.3236289490261992
LUKE;"You know, I felt something. I could almost see the remote.";neu;0.6073732795610872;0.3926267204389128
LUKE;What's going on?;neu;0.46177816998510823;0.5382218300148918
LUKE;What do you mean? Where is it?;neu;0.43649229660251115;0.5635077033974889
LUKE;What? How?;neu;0.47555401245536993;0.5244459875446301
LUKE;Maybe they know what happened.;neu;0.3192575515312903;0.6807424484687097
LUKE;He followed us!;neu;0.4338235294117646;0.5661764705882354
LUKE;"Surely he's leaving in a big hurry. If they identify us, we're in trouble.";pos;0.8111945307316234;0.1888054692683766
LUKE;"So he must have gotten lost, been part of a convoy or something...";neu;0.6065284634419476;0.39347153655805245
LUKE;Look at him. He's going to that little moon.;neu;0.4984897642146661;0.5015102357853338
LUKE;I have a bad feeling about this.;neu;0.36135373239331275;0.6386462676066873
LUKE;Why are we still moving towards this?;neu;0.691201575292682;0.308798424707318
LUKE;But there has to be something you can do!;neu;0.4826992651124918;0.5173007348875083
LUKE;"Boy, how lucky you are to have these compartments.";pos;0.7646222094824384;0.23537779051756158
LUKE;"You know, between his howl and you blasting everything in sight, it's any wonder the entire station doesn't know we're here.";neg;0.20932787906481967;0.7906721209351804
LUKE;I want to go with you.;neu;0.48534860077766967;0.5146513992223303
LUKE;But he can...;neu;0.4895110649718945;0.5104889350281054
LUKE;Ben is a great man.;neu;0.7459873246605863;0.25401267533941374
LUKE;I didn't hear you give any ideas...;neu;0.28639074638524986;0.7136092536147501
LUKE;Who do you think...;neu;0.47023766152253543;0.5297623384774646
LUKE;What is it?;neu;0.49250000000000005;0.5075
LUKE;"Well, who... who did he find?";neu;0.5410167172606829;0.4589832827393171
LUKE;The princess? Is she here?;neu;0.47425521688126915;0.5257447831187309
LUKE;Where... where is she?;neu;0.5033917138886994;0.4966082861113006
LUKE;Oh no! We have to do something.;neu;0.48154041094904176;0.5184595890509582
LUKE;The droid belongs to her. She's the one in the message. We have to help her.;pos;0.8631632757364754;0.13683672426352456
LUKE;"But he didn't know she was here. Look, are you going to find a way back to the detention block?";neu;0.48732577512675856;0.5126742248732414
LUKE;"They're going to execute you. Look, a few minutes ago you said you didn't just want to wait here to be captured. Now all you want to do is stay.";neu;0.6437604509367342;0.3562395490632658
LUKE;But they'll kill her!;neu;0.4178871135558368;0.5821128864441631
LUKE;She's rich.;neu;0.6092074452515897;0.39079255474841035
LUKE;"Yes. Rich, powerful! Listen, if you were to rescue her, the reward would be...";pos;0.7603158708637312;0.2396841291362688
LUKE;"Well, more wealth than you can imagine.";neu;0.7085136354890109;0.2914863645109891
LUKE;You'll make it!;neu;0.48483420027090823;0.5151657997290917
LUKE;You will...;neu;0.5225365870344787;0.4774634129655213
LUKE;Alright.;neu;0.36666666666666664;0.6333333333333333
LUKE;"Uh... Threepio, give me those binders, will you?";neu;0.47841498873442234;0.5215850112655777
LUKE;"Okay. Now, I'll put this on you.";neu;0.45959125668231526;0.5404087433176847
LUKE;"Ok. Han, you put this on.";neu;0.6097928703905822;0.39020712960941784
LUKE;Lock the door!;neu;0.510249897501025;0.489750102498975
LUKE;I can't see anything in this helmet.;neu;0.25130223907267424;0.7486977609273258
LUKE;Why didn't you say that before?;neu;0.3823840291573859;0.6176159708426141
LUKE;Block One-One-Three-Eight Prisoner Transfer.;pos;0.8829032258064516;0.11709677419354836
LUKE;He will tear us apart.;neu;0.5887474141418767;0.4112525858581233
LUKE;What? Oh... the uniform. I'm Luke Skywalker. I'm here to rescue you.;pos;0.7811789941290046;0.2188210058709954
LUKE;I'm here to rescue you. I have your R2 unit. I'm here with Ben Kenobi.;pos;0.8095983355180069;0.19040166448199314
LUKE;Let's go!;neu;0.45;0.55
LUKE;See-Three! See-Three!;neu;0.5;0.5
LUKE;We've been cut! Are there other ways to get out of the cell?...What was that? I didn't copy it!;neu;0.49972724607133795;0.500272753928662
LUKE;There is no other way out.;neu;0.5087507317576896;0.4912492682423104
LUKE;"Well, I don't...";neu;0.5397779833487512;0.46022201665124884
LUKE;No! Wait!;neu;0.38;0.62
LUKE;Will you forget? I already tried. It's magnetically sealed!;neu;0.26464092300632025;0.7353590769936797
LUKE;There's something alive here!;neu;0.4951443080996396;0.5048556919003604
LUKE;Something goes through my leg! Look! Did you see that?;neu;0.43356703037728156;0.5664329696227184
LUKE;Help!;neu;0.5403225806451613;0.45967741935483875
LUKE;"Damn it, please! My gun is jammed.";neg;0.04793543827768091;0.9520645617223191
LUKE;Anywhere! Oh!!;neg;0.2403846153846154;0.7596153846153846
LUKE;"I don't know, he just let me go and disappeared...";neu;0.36067124253108457;0.6393287574689155
LUKE;The walls are moving!;neu;0.6530147820880126;0.34698521791198744
LUKE;Wait a minute!;neg;0.21075427847031464;0.7892457215296853
LUKE;Threepio! Come on Threepio! Threepio! Where could he be?;neu;0.47321411522083673;0.5267858847791633
LUKE;"Threepio! Come in, Threepio! Threepio!";neu;0.496661101836394;0.503338898163606
LUKE;"Where could he be? Threepio! Threepio, can you come in?";neu;0.4552778833393331;0.5447221166606668
LUKE;Trespios!;neu;0.5;0.5
LUKE;"Close all garbage disposals in the detention level, yes? Do you copy?";neg;0.16218213553134891;0.8378178644686511
LUKE;Close all garbage disposals on the detention level.;neg;0.17840871114599702;0.821591288854003
LUKE;Close all garbage disposals on the detention level.;neg;0.17840871114599702;0.821591288854003
LUKE;"Threepio, we're fine!";neu;0.5729166666666666;0.42708333333333337
LUKE;We're fine. You did very well.;neu;0.6186110507180451;0.3813889492819549
LUKE;"Hey... hey, open the pressure maintenance hatch on unit number... where are we?";neu;0.481474946793247;0.518525053206753
LUKE;"Well, let's move!";neu;0.46757371579991974;0.5324262842000802
LUKE;"See-Threepio, do you copy?";neu;0.5366934388115584;0.4633065611884416
LUKE;We're right above you. Wait.;neu;0.5226017910282166;0.4773982089717834
LUKE;Where are you going? Come back!;neu;0.4897756049214531;0.5102243950785469
LUKE;What good will it do us if he kills himself? Let's go!;neu;0.4218311055353923;0.5781688944646077
LUKE;I think we took the wrong path.;neu;0.5705427782517143;0.4294572217482857
LUKE;This should hold for a while.;neu;0.47131189942747453;0.5286881005725255
LUKE;"Oh, I think I just blew it.";neu;0.49158526520995677;0.5084147347900432
LUKE;"Here, hold this.";neu;0.45236684663263727;0.5476331533673627
LUKE;Is the ship okay?;neu;0.4919962012113424;0.5080037987886576
LUKE;Look!;neu;0.47054009819967263;0.5294599018003274
LUKE;No!;neu;0.5;0.5
LUKE;I can't believe he's gone.;neu;0.5405949256342958;0.4594050743657042
LUKE;They're coming too fast!;neu;0.45310064039288345;0.5468993596071166
LUKE;Got him! Got him!;neu;0.44276429483807933;0.5572357051619207
LUKE;That's it! We did it!;neu;0.46636127352303886;0.5336387264769611
LUKE;I care!;neu;0.4480769230769231;0.551923076923077
LUKE;"So... what do you think of her, Han?";neu;0.5983339749652431;0.4016660250347569
LUKE;Well...;neu;0.5397779833487512;0.46022201665124884
LUKE;No!;neu;0.5;0.5
LUKE;It's not impossible. I used to hunt mice in my T-16 at home. They're not much bigger than two meters.;neu;0.6496697230908365;0.3503302769091635
LUKE;So...you got your reward and you're leaving?;neu;0.5126971448592536;0.48730285514074645
LUKE;"Come on! Why don't you take a look around? You know what's about to happen, what they're up against. They could use a good pilot like you. You're turning your back on them.";neu;0.381985565157745;0.6180144348422549
LUKE;"Alright. Well, take care, Han... I think that's what you're best at, isn't it?";neu;0.5334970444044173;0.46650295559558275
LUKE;"Oh, it's Han! I don't know, I really thought he'd change his mind.";pos;0.7599951810172563;0.24000481898274373
LUKE;I just wish Ben were here.;neu;0.55904840903083;0.44095159096917
LUKE;"Biggs! Of course, I'll be there with you! Listen, I have some stories to tell...";neu;0.516407984400073;0.48359201559992704
LUKE;Thanks sir. I'll try.;pos;0.7717948717948717;0.22820512820512828
LUKE;"I told you I'd make it one day, Biggs.";neu;0.5098664971482849;0.4901335028517151
LUKE;"Not in your life! That little droid and I have been through a lot together. Are you okay, Artoo?";pos;0.8915444622766345;0.10845553772336547
LUKE;Five Red waiting.;neu;0.42249735319860454;0.5775026468013955
LUKE;This is Red Five! I'm going in!;neu;0.43785515339822356;0.5621448466017764
LUKE;"I was a little overcooked, but I'm fine.";neg;0.2052765587077547;0.7947234412922453
LUKE;I'm on my way...;neu;0.5206489675516226;0.4793510324483774
LUKE;I'm on it.;neu;0.5;0.5
LUKE;My aim is negative. I don't see anything.;neu;0.5942473814386343;0.4057526185613657
LUKE;"Hold on, Biggs, I'm coming in.";neu;0.38235294117647034;0.6176470588235297
LUKE;Got him!;neu;0.44276429483807933;0.5572357051619207
LUKE;"I got hit, but not bad.";neg;0.24411859233647804;0.755881407663522
LUKE;"Artoo, see what you can do with it. Wait back there.";neu;0.3948491123300057;0.6051508876699943
LUKE;I can't shake him!;neu;0.41047297297297347;0.5895270270270265
LUKE;Damn! Shut up where you are?;neu;0.4017463263403567;0.5982536736596433
LUKE;"Thanks, Wedge.";pos;0.8176229508196725;0.1823770491803275
LUKE;No sign of any... wait!;neu;0.3051439739680329;0.6948560260319672
LUKE;Arriving at point three and five.;neu;0.6843291162813915;0.3156708837186085
LUKE;"Red Leader, we're right above you. Turn to aim...";pos;0.7600271536065345;0.2399728463934655
LUKE;... oh-five. we've got it covered for you.;neu;0.41781417019996864;0.5821858298000313
LUKE;"Biggs, Wedge, let's close. Let's go in. Let's go full throttle.";neg;0.22790049467173398;0.772099505328266
LUKE;It will be just like Beggars Canyon at home.;neu;0.37388518074601074;0.6261148192539893
LUKE;Caution! Increase your speed to full throttle!;neu;0.43362738050200356;0.5663726194979964
LUKE;You worry about these fighters! I worry about the tower!;neu;0.4763286440954203;0.5236713559045797
LUKE;"Artoo...yes, that stabilizer is loose again! See if you can't lock it!";neu;0.6977374470563329;0.3022625529436671
LUKE;"Step back, Wedge.";pos;0.8126475938218026;0.18735240617819737
LUKE;You can't do any more good back there!;neu;0.48154321699316405;0.518456783006836
LUKE;"Artoo, try to power up!";neu;0.6171714579055441;0.38282854209445594
LUKE;Nothing. I'm fine.;neu;0.4726282654316519;0.5273717345683482
LUKE;I lost Artoo!;neu;0.5051724137931033;0.4948275862068967
LUKE;I knew you'd be back! I knew it!;neu;0.4320056269670473;0.5679943730329526
LUKE;Oh no!;neu;0.5;0.5
LUKE;He'll be fine.;neu;0.5729166666666666;0.42708333333333337
HAN;Han Solo. I'm the captain of the Millennium Falcon. Chewie here tells me you're looking for a ticket to the Alderaan system.;pos;0.9906974287129235;0.009302571287076455
HAN;Fast ship? Have you never heard of the Millennium Falcon?;pos;0.8688034632325048;0.1311965367674952
HAN;It's the ship that made the Kessel run in less than twelve parsecs!;neu;0.46407704116491644;0.5359229588350836
HAN;"I outrun the Imperial ships, not the local cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the payload?";neu;0.6696103533584183;0.33038964664158166
HAN;What is it? Some kind of local problem?;neu;0.44601505660471374;0.5539849433952863
HAN;"Well, that's the real trick, isn't it? And it'll cost you something extra. Ten thousand in advance.";neu;0.3225623481983632;0.6774376518016367
HAN;"But who will pilot, boy! You?";neu;0.5029964832264738;0.49700351677352617
HAN;"Seventeen, huh!";neu;0.31528662420382203;0.684713375796178
HAN;Okay. You've got a ship. We'll leave as soon as you're ready. Dock 94.;neu;0.5421585360100238;0.45784146398997616
HAN;Looks like someone is starting to take an interest in your work.;neu;0.2847146256745232;0.7152853743254768
HAN;Seventeen thousand! These guys must be really desperate. This might really save my neck. Go back to the ship and prepare it.;neu;0.4962936783598432;0.5037063216401567
HAN;"Yes, Greedo. I was actually going to see your boss. Tell Jabba I have his money.";pos;0.9147124539414717;0.08528754605852829
HAN;"Yes, but this time I got the money.";neu;0.3141110515303686;0.6858889484696313
HAN;I don't have it with me. Tell Jabba...;pos;0.9501217117037974;0.049878288296202555
HAN;Even I get approached sometimes. Do you think I had a choice?;pos;0.7688633615219111;0.23113663847808885
HAN;Over my dead body.;neu;0.4790843004540747;0.5209156995459253
HAN;"Yes, I bet so.";neu;0.6019993222636391;0.39800067773636094
HAN;Sorry for the mess.;neg;0.12515162356897586;0.8748483764310242
HAN;"I've been waiting for you, Jabba.";pos;0.9278807248156513;0.07211927518434869
HAN;I'm not the type to run.;neu;0.48673852302416887;0.5132614769758311
HAN;You sent Greedo to blow me up.;neu;0.39848260271286745;0.6015173972871326
HAN;"I think he thought so. Next time don't send one of those idiots. If you have something to say to me, come to see me yourself.";neg;0.2037622636093005;0.7962377363906995
HAN;"You know, even I get boarded sometimes, Jabba. I didn't have a choice, but I have a letter now and I can pay you back, plus some more. I just need some more time.";pos;0.9666464839679636;0.0333535160320364
HAN;"Jabba, I'll pay you because it's a pleasure.";pos;0.9545504074813502;0.04544959251864977
HAN;"She's going to do point five beyond the speed of light. She might not look like much, but she's where it matters, boy. I've added some special modifications myself.";neu;0.48123883694501296;0.5187611630549871
HAN;"We're in a bit of a hurry, so if you hurry aboard, we'll get out of here.";neu;0.5529767803518008;0.44702321964819924
HAN;"Chewie, get us out of here!";neu;0.42347607622223205;0.576523923777768
HAN;It looks like an imperial cruiser. Our passengers must be hotter than I thought. Try to hold them. Tilt the deflector shield while I do the calculations for the jump to light speed.;neg;0.06868675414632412;0.9313132458536759
HAN;Stay tuned! There are two more coming. they will try to cut us.;neu;0.42365923312369913;0.5763407668763009
HAN;"Watch your mouth, kid, or you'll find yourself floating home. We'll be safe enough when we make the jump into hyperspace. Besides, I know a few tricks. We'll miss them!";neu;0.7270802739859252;0.27291972601407477
HAN;This is where the fun begins!;neu;0.6447457809172698;0.35525421908273025
HAN;It will take a few moments to get the coordinates from the navigation computer.;neu;0.3606420239625206;0.6393579760374795
HAN;"Traveling through hyperspace isn't like clearing crops, kid! Without accurate calculations, we could fly straight through a star or jump too close to a supernova and that would end your trip pretty quickly, wouldn't it? ?";neu;0.2836654285623986;0.7163345714376014
HAN;"We're losing our deflector shield. Go strap yourself in, I'll jump to the speed of light.";neu;0.5105424478201503;0.48945755217984965
HAN;"Well, you can forget about your problems with those imperial slugs. I told you I'd get over them.";pos;0.8720113576870796;0.1279886423129204
HAN;Not everyone thanks me at once.;neu;0.6634047231736727;0.3365952768263273
HAN;"Anyway, we should be in Alderaan about oh-two hundred hours.";neu;0.4806541112493469;0.519345888750653
HAN;Let him have it. It's not wise to upset a Wookiee.;neu;0.5770918658187518;0.4229081341812482
HAN;That's because droids don't take people's arms off when they lose. Wookiees are known to do that.;pos;0.8276145246407804;0.17238547535921955
HAN;"Hypocritical religions and ancient weapons are no match for a good blaster by your side, boy.";pos;0.7928189170102178;0.20718108298978222
HAN;"Boy, I've flown from one side of this galaxy to the other. I've seen a lot of strange things, but I've never seen anything that makes me believe that there is an all-powerful force controlling everything. There is no energy field. mystic that controls my destiny.";pos;0.9990214943154923;0.0009785056845077467
HAN;"It's all a bunch of simple, pointless tricks.";neg;0.22986013188355825;0.7701398681164418
HAN;I call it luck.;neu;0.428745075027244;0.571254924972756
HAN;"Look, doing well against remote controls is one thing. Doing well against the living? That's another thing.";neu;0.5572033878959727;0.4427966121040273
HAN;Looks like we're coming to Alderaan.;neu;0.6405090934439703;0.35949090655602967
HAN;"Wait, Chewie, here we go. Turn off the sublight engines.";neu;0.2954635740101712;0.7045364259898288
HAN;"What...? Ah, we went out of hyperspace into a meteor shower. Some sort of asteroid collision. It's not on any of the charts.";neg;0.16229547290309843;0.8377045270969016
HAN;"Our position is correct, except... no, Alderaan!";pos;0.8134560068252925;0.1865439931747075
HAN;"That's what I'm trying to tell you, kid. It's not there. It was totally blown up.";neu;0.2743471870026346;0.7256528129973654
HAN;The entire Starfleet could not destroy the entire planet. It would take a thousand ships with more firepower than I...;pos;0.7635418609794692;0.2364581390205308
